Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
537,-6.6,33.0,1.1,2000,0.0,1.0,12.0,18.0,3.0,1.0,1.0
373,-6.6,31.0,1.6,2000,0.0,0.0,12.0,19.0,3.0,1.0,1.0
263,-7.6,35.0,0.8,2000,0.0,0.0,12.0,20.0,3.0,1.0,1.0
271,-8.3,39.0,1.0,2000,0.0,0.0,12.0,21.0,3.0,1.0,1.0
271,-8.9,39.0,0.1,2000,0.0,0.0,12.0,22.0,3.0,1.0,1.0
174,-9.2,44.0,0.4,1978,0.0,0.0,12.0,23.0,3.0,1.0,1.0
171,-9.5,50.0,0.6,1953,0.0,0.0,12.0,0.0,3.0,1.0,1.0
170,-9.8,48.0,0.8,2000,0.0,0.0,12.0,1.0,3.0,1.0,1.0
107,-10.6,44.0,0.8,1903,0.0,0.0,12.0,2.0,3.0,1.0,1.0
80,-10.7,48.0,0.4,1651,0.0,0.0,12.0,3.0,3.0,1.0,1.0
52,-11.0,50.0,0.8,1718,0.0,0.0,12.0,4.0,3.0,1.0,1.0
62,-10.8,48.0,0.8,1648,0.0,0.0,12.0,5.0,3.0,1.0,1.0
108,-11.0,55.0,0.8,1541,0.0,0.0,12.0,6.0,3.0,1.0,1.0
279,-10.9,57.0,1.1,1387,0.0,0.0,12.0,7.0,3.0,1.0,1.0
621,-10.4,54.0,1.1,1432,0.01,1.0,12.0,8.0,3.0,1.0,1.0
305,-9.4,44.0,0.5,1680,0.13,0.0,12.0,9.0,3.0,1.0,1.0
189,-7.7,43.0,0.9,1555,0.35,0.0,12.0,10.0,3.0,1.0,1.0
247,-6.1,38.0,1.0,1587,0.52,0.0,12.0,11.0,3.0,1.0,1.0
278,-4.9,34.0,1.3,1768,0.6,0.0,12.0,12.0,3.0,1.0,1.0
282,-3.8,32.0,0.9,1827,0.52,0.0,12.0,13.0,3.0,1.0,1.0
294,-2.7,28.0,0.7,1857,0.65,0.0,12.0,14.0,3.0,1.0,1.0
301,-2.5,29.0,1.1,1667,0.48,0.0,12.0,15.0,3.0,1.0,1.0
335,-2.4,28.0,0.9,1878,0.35,0.0,12.0,16.0,3.0,1.0,1.0
382,-2.9,31.0,0.6,1723,0.09,0.0,12.0,17.0,3.0,1.0,1.0
612,-3.5,35.0,1.1,1414,0.0,1.0,12.0,18.0,3.0,1.0,1.0
410,-4.2,40.0,0.9,1216,0.0,0.0,12.0,19.0,3.0,1.0,1.0
277,-4.8,43.0,1.1,1397,0.0,0.0,12.0,20.0,3.0,1.0,1.0
316,-4.8,45.0,0.8,1351,0.0,0.0,12.0,21.0,3.0,1.0,1.0
309,-4.9,44.0,1.1,1369,0.0,0.0,12.0,22.0,3.0,1.0,1.0
211,-5.6,53.0,1.2,1290,0.0,0.0,12.0,23.0,3.0,1.0,1.0
227,-5.7,53.0,0.6,1262,0.0,0.0,12.0,0.0,3.0,1.0,1.0
241,-6.3,57.0,0.4,1148,0.0,0.0,12.0,1.0,3.0,1.0,1.0
162,-6.8,58.0,0.4,1089,0.0,0.0,12.0,2.0,3.0,1.0,1.0
110,-6.9,56.0,0.5,1111,0.0,0.0,12.0,3.0,3.0,1.0,1.0
69,-7.1,59.0,0.8,1058,0.0,0.0,12.0,4.0,3.0,1.0,1.0
68,-7.5,64.0,0.9,989,0.0,0.0,12.0,5.0,3.0,1.0,1.0
129,-7.4,64.0,0.7,906,0.0,0.0,12.0,6.0,3.0,1.0,1.0
285,-7.0,63.0,0.6,865,0.0,0.0,12.0,7.0,3.0,1.0,1.0
658,-6.6,64.0,1.1,791,0.0,1.0,12.0,8.0,3.0,1.0,1.0
330,-5.9,60.0,0.6,691,0.09,0.0,12.0,9.0,3.0,1.0,1.0
221,-4.6,52.0,0.8,648,0.34,0.0,12.0,10.0,3.0,1.0,1.0
279,-2.9,46.0,1.0,809,0.42,0.0,12.0,11.0,3.0,1.0,1.0
309,-2.5,43.0,0.7,895,0.34,0.0,12.0,12.0,3.0,1.0,1.0
325,-1.6,40.0,0.3,868,0.32,0.0,12.0,13.0,3.0,1.0,1.0
329,-0.7,39.0,0.8,826,0.35,0.0,12.0,14.0,3.0,1.0,1.0
342,0.1,35.0,1.5,946,0.42,0.0,12.0,15.0,3.0,1.0,1.0
354,0.0,37.0,0.6,994,0.13,0.0,12.0,16.0,3.0,1.0,1.0
464,-0.2,39.0,0.8,1016,0.0,0.0,12.0,17.0,3.0,1.0,1.0
682,0.1,43.0,0.9,1485,0.0,1.0,12.0,18.0,3.0,1.0,1.0
451,0.6,41.0,1.2,1550,0.0,0.0,12.0,19.0,3.0,1.0,1.0
320,0.9,42.0,1.2,1113,0.0,0.0,12.0,20.0,3.0,1.0,1.0
300,0.7,47.0,2.7,1283,0.0,0.0,12.0,21.0,3.0,1.0,1.0
296,-0.1,49.0,2.0,870,0.0,0.0,12.0,22.0,3.0,1.0,1.0
247,-1.3,60.0,2.5,792,0.0,0.0,12.0,23.0,3.0,1.0,1.0
217,-2.6,73.0,3.4,787,0.0,0.0,12.0,0.0,3.0,1.0,1.0
302,-3.4,76.0,2.9,582,0.0,0.0,12.0,1.0,3.0,1.0,1.0
228,-4.1,73.0,2.1,567,0.0,0.0,12.0,2.0,3.0,1.0,1.0
129,-4.5,71.0,1.6,651,0.0,0.0,12.0,3.0,3.0,1.0,1.0
80,-5.0,70.0,2.7,702,0.0,0.0,12.0,4.0,3.0,1.0,1.0
45,-5.6,72.0,2.0,662,0.0,0.0,12.0,5.0,3.0,1.0,1.0
66,-6.1,69.0,2.9,765,0.0,0.0,12.0,6.0,3.0,1.0,1.0
90,-6.7,64.0,2.1,977,0.0,0.0,12.0,7.0,3.0,1.0,1.0
190,-7.3,62.0,2.6,1112,0.0,0.0,12.0,8.0,3.0,1.0,1.0
195,-7.2,47.0,2.8,1724,0.18,0.0,12.0,9.0,3.0,1.0,1.0
201,-6.2,42.0,2.3,1893,0.52,0.0,12.0,10.0,3.0,1.0,1.0
239,-5.2,30.0,4.0,1991,0.86,0.0,12.0,11.0,3.0,1.0,1.0
252,-4.1,28.0,3.8,1998,1.08,0.0,12.0,12.0,3.0,1.0,1.0
296,-3.7,23.0,4.0,1980,1.12,0.0,12.0,13.0,3.0,1.0,1.0
292,-3.4,22.0,4.3,1966,1.07,0.0,12.0,14.0,3.0,1.0,1.0
291,-3.3,22.0,5.0,2000,0.86,0.0,12.0,15.0,3.0,1.0,1.0
258,-3.3,24.0,3.5,2000,0.54,0.0,12.0,16.0,3.0,1.0,1.0
277,-4.6,26.0,2.6,2000,0.17,0.0,12.0,17.0,3.0,1.0,1.0
212,-5.3,28.0,3.5,2000,0.0,0.0,12.0,18.0,3.0,1.0,1.0
173,-6.0,32.0,2.4,2000,0.0,0.0,12.0,19.0,3.0,1.0,1.0
143,-6.6,37.0,3.4,2000,0.0,0.0,12.0,20.0,3.0,1.0,1.0
159,-7.1,39.0,3.2,2000,0.0,0.0,12.0,21.0,3.0,1.0,1.0
155,-7.6,41.0,1.6,2000,0.0,0.0,12.0,22.0,3.0,1.0,1.0
142,-8.0,41.0,2.2,2000,0.0,0.0,12.0,23.0,3.0,1.0,1.0
175,-8.1,41.0,2.0,2000,0.0,0.0,12.0,0.0,3.0,1.0,1.0
146,-8.4,40.0,1.6,2000,0.0,0.0,12.0,1.0,3.0,1.0,1.0
132,-8.7,40.0,2.8,2000,0.0,0.0,12.0,2.0,3.0,1.0,1.0
100,-9.0,40.0,3.1,2000,0.0,0.0,12.0,3.0,3.0,1.0,1.0
41,-9.5,40.0,1.9,2000,0.0,0.0,12.0,4.0,3.0,1.0,1.0
31,-9.7,41.0,3.1,2000,0.0,0.0,12.0,5.0,3.0,1.0,1.0
39,-9.9,42.0,2.3,2000,0.0,0.0,12.0,6.0,3.0,1.0,1.0
53,-10.2,42.0,2.3,2000,0.0,0.0,12.0,7.0,3.0,1.0,1.0
94,-10.7,43.0,0.9,2000,0.0,0.0,12.0,8.0,3.0,1.0,1.0
122,-10.5,38.0,1.1,1950,0.19,0.0,12.0,9.0,3.0,1.0,1.0
142,-8.5,31.0,1.5,1997,0.58,0.0,12.0,10.0,3.0,1.0,1.0
189,-7.2,29.0,1.8,1926,0.88,0.0,12.0,11.0,3.0,1.0,1.0
216,-4.9,25.0,2.6,1966,1.08,0.0,12.0,12.0,3.0,1.0,1.0
223,-4.5,25.0,3.2,1989,1.14,0.0,12.0,13.0,3.0,1.0,1.0
268,-3.2,26.0,3.1,1933,1.07,0.0,12.0,14.0,3.0,1.0,1.0
278,-2.5,28.0,2.0,2000,0.85,0.0,12.0,15.0,3.0,1.0,1.0
256,-2.7,31.0,2.3,2000,0.54,0.0,12.0,16.0,3.0,1.0,1.0
266,-3.8,35.0,2.4,2000,0.17,0.0,12.0,17.0,3.0,1.0,1.0
204,-4.7,37.0,1.8,2000,0.01,0.0,12.0,18.0,3.0,1.0,1.0
157,-5.6,39.0,1.1,2000,0.0,0.0,12.0,19.0,3.0,1.0,1.0
166,-6.0,42.0,0.8,2000,0.0,0.0,12.0,20.0,3.0,1.0,1.0
168,-6.5,45.0,0.7,2000,0.0,0.0,12.0,21.0,3.0,1.0,1.0
172,-6.6,50.0,0.6,1990,0.0,0.0,12.0,22.0,3.0,1.0,1.0
138,-6.9,53.0,0.7,2000,0.0,0.0,12.0,23.0,3.0,1.0,1.0
151,-5.9,50.0,0.6,2000,0.0,0.0,12.0,0.0,3.0,1.0,1.0
97,-5.3,48.0,0.4,1664,0.0,0.0,12.0,1.0,3.0,1.0,1.0
38,-5.0,65.0,0.4,990,0.0,0.0,12.0,2.0,3.0,1.0,1.0
32,-5.3,76.0,1.0,767,0.0,0.0,12.0,3.0,3.0,1.0,1.0
29,-5.4,81.0,0.7,270,0.0,0.0,12.0,4.0,3.0,1.0,1.0
27,-5.3,81.0,0.9,923,0.0,0.0,12.0,5.0,3.0,1.0,1.0
45,-5.2,85.0,0.9,271,0.0,0.0,12.0,6.0,3.0,1.0,1.0
96,-5.0,85.0,0.7,186,0.0,0.0,12.0,7.0,3.0,1.0,1.0
146,-4.6,86.0,1.2,508,0.0,0.0,12.0,8.0,3.0,1.0,1.0
52,-4.3,89.0,1.0,59,0.0,0.0,12.0,9.0,3.0,1.0,1.0
36,-3.7,87.0,1.0,541,0.03,0.0,12.0,10.0,3.0,1.0,1.0
44,-2.9,85.0,1.2,243,0.06,0.0,12.0,11.0,3.0,1.0,1.0
62,-1.8,83.0,1.2,351,0.09,0.0,12.0,12.0,3.0,1.0,1.0
76,-0.9,84.0,1.2,333,0.09,0.0,12.0,13.0,3.0,1.0,1.0
116,0.5,76.0,0.9,364,0.17,0.0,12.0,14.0,3.0,1.0,1.0
137,1.6,73.0,0.9,421,0.6,0.0,12.0,15.0,3.0,1.0,1.0
181,1.8,76.0,0.8,410,0.47,0.0,12.0,16.0,3.0,1.0,1.0
175,0.4,84.0,0.8,317,0.15,0.0,12.0,17.0,3.0,1.0,1.0
281,0.0,88.0,0.6,277,0.0,0.0,12.0,18.0,3.0,1.0,1.0
198,1.3,65.0,1.1,1122,0.0,0.0,12.0,19.0,3.0,1.0,1.0
165,3.3,65.0,3.2,1172,0.0,0.0,12.0,20.0,3.0,1.0,1.0
148,2.8,73.0,2.4,831,0.0,0.0,12.0,21.0,3.0,1.0,1.0
160,1.5,82.0,2.4,537,0.0,0.0,12.0,22.0,3.0,1.0,1.0
128,0.1,81.0,2.9,551,0.0,0.0,12.0,23.0,3.0,1.0,1.0
122,-1.0,73.0,2.3,881,0.0,0.0,12.0,0.0,3.0,1.0,1.0
122,-2.0,72.0,0.8,979,0.0,0.0,12.0,1.0,3.0,1.0,1.0
93,-2.7,72.0,0.9,990,0.0,0.0,12.0,2.0,3.0,1.0,1.0
55,-2.8,58.0,1.6,1315,0.0,0.0,12.0,3.0,3.0,1.0,1.0
39,-2.9,59.0,1.8,1286,0.0,0.0,12.0,4.0,3.0,1.0,1.0
55,-3.9,66.0,0.7,1209,0.0,0.0,12.0,5.0,3.0,1.0,1.0
78,-4.3,70.0,1.6,1169,0.0,0.0,12.0,6.0,3.0,1.0,1.0
165,-4.4,64.0,2.8,1367,0.0,0.0,12.0,7.0,3.0,1.0,1.0
390,-5.2,58.0,2.2,1594,0.0,0.0,12.0,8.0,3.0,1.0,1.0
199,-5.3,48.0,2.6,1810,0.18,0.0,12.0,9.0,3.0,1.0,1.0
151,-4.6,41.0,2.8,1815,0.57,0.0,12.0,10.0,3.0,1.0,1.0
174,-3.5,35.0,2.2,1742,0.87,0.0,12.0,11.0,3.0,1.0,1.0
191,-2.5,31.0,2.6,1778,1.08,0.0,12.0,12.0,3.0,1.0,1.0
189,-2.2,25.0,3.2,1970,1.17,0.0,12.0,13.0,3.0,1.0,1.0
178,-2.2,23.0,3.7,1971,1.09,0.0,12.0,14.0,3.0,1.0,1.0
195,-1.3,26.0,3.0,2000,0.91,0.0,12.0,15.0,3.0,1.0,1.0
211,-1.8,31.0,3.1,1993,0.56,0.0,12.0,16.0,3.0,1.0,1.0
256,-2.7,35.0,1.8,2000,0.18,0.0,12.0,17.0,3.0,1.0,1.0
384,-3.8,42.0,3.3,2000,0.0,0.0,12.0,18.0,3.0,1.0,1.0
276,-4.5,51.0,2.0,2000,0.0,0.0,12.0,19.0,3.0,1.0,1.0
225,-4.9,55.0,2.0,2000,0.0,0.0,12.0,20.0,3.0,1.0,1.0
224,-5.0,57.0,1.9,2000,0.0,0.0,12.0,21.0,3.0,1.0,1.0
213,-5.5,56.0,1.5,2000,0.0,0.0,12.0,22.0,3.0,1.0,1.0
149,-5.8,57.0,1.7,2000,0.0,0.0,12.0,23.0,3.0,1.0,1.0
142,-6.5,63.0,1.5,1666,0.0,0.0,12.0,0.0,3.0,1.0,1.0
172,-7.3,67.0,1.1,1593,0.0,0.0,12.0,1.0,3.0,1.0,1.0
108,-7.8,68.0,0.9,1642,0.0,0.0,12.0,2.0,3.0,1.0,1.0
71,-8.1,70.0,1.3,1557,0.0,0.0,12.0,3.0,3.0,1.0,1.0
38,-8.5,73.0,1.0,1723,0.0,0.0,12.0,4.0,3.0,1.0,1.0
56,-8.3,67.0,0.9,1566,0.0,0.0,12.0,5.0,3.0,1.0,1.0
97,-8.2,66.0,0.9,1718,0.0,0.0,12.0,6.0,3.0,1.0,1.0
213,-8.1,67.0,0.9,1737,0.0,0.0,12.0,7.0,3.0,1.0,1.0
466,-7.8,65.0,1.1,1738,0.0,0.0,12.0,8.0,3.0,1.0,1.0
239,-6.7,62.0,1.1,1749,0.09,0.0,12.0,9.0,3.0,1.0,1.0
162,-5.4,56.0,1.1,1751,0.28,0.0,12.0,10.0,3.0,1.0,1.0
204,-4.2,51.0,1.1,1772,0.4,0.0,12.0,11.0,3.0,1.0,1.0
209,-3.2,49.0,1.3,1723,0.53,0.0,12.0,12.0,3.0,1.0,1.0
228,-1.3,43.0,1.0,1777,0.8,0.0,12.0,13.0,3.0,1.0,1.0
243,-0.5,44.0,1.0,1793,0.71,0.0,12.0,14.0,3.0,1.0,1.0
240,-0.2,45.0,1.0,1852,0.41,0.0,12.0,15.0,3.0,1.0,1.0
225,-0.5,48.0,1.1,1722,0.12,0.0,12.0,16.0,3.0,1.0,1.0
237,-0.9,70.0,1.1,299,0.02,0.0,12.0,17.0,3.0,1.0,1.0
329,-1.4,79.0,1.6,702,0.0,0.0,12.0,18.0,3.0,1.0,1.0
190,-1.5,81.0,1.8,751,0.0,0.0,12.0,19.0,3.0,1.0,1.0
165,-1.9,86.0,0.9,700,0.0,0.0,12.0,20.0,3.0,1.0,1.0
197,-2.0,83.0,1.2,904,0.0,0.0,12.0,21.0,3.0,1.0,1.0
184,-1.6,82.0,0.4,929,0.0,0.0,12.0,22.0,3.0,1.0,1.0
153,-1.1,87.0,1.4,349,0.0,0.0,12.0,23.0,3.0,1.0,1.0
166,-1.3,90.0,2.0,259,0.0,0.0,12.0,0.0,3.0,1.0,1.0
189,-1.8,90.0,1.6,263,0.0,0.0,12.0,1.0,3.0,1.0,1.0
132,-2.2,88.0,1.4,348,0.0,0.0,12.0,2.0,3.0,1.0,1.0
79,-2.9,89.0,1.3,288,0.0,0.0,12.0,3.0,3.0,1.0,1.0
58,-3.6,91.0,1.2,241,0.0,0.0,12.0,4.0,3.0,1.0,1.0
49,-4.3,91.0,1.5,233,0.0,0.0,12.0,5.0,3.0,1.0,1.0
84,-4.8,91.0,1.1,266,0.0,0.0,12.0,6.0,3.0,1.0,1.0
178,-5.3,90.0,1.1,311,0.0,0.0,12.0,7.0,3.0,1.0,1.0
423,-5.6,89.0,0.9,371,0.0,0.0,12.0,8.0,3.0,1.0,1.0
265,-5.3,88.0,0.4,463,0.21,0.0,12.0,9.0,3.0,1.0,1.0
169,-3.0,71.0,0.7,608,0.67,0.0,12.0,10.0,3.0,1.0,1.0
243,-0.7,62.0,0.7,519,0.77,0.0,12.0,11.0,3.0,1.0,1.0
290,1.9,40.0,2.0,1835,1.04,0.0,12.0,12.0,3.0,1.0,1.0
285,3.2,42.0,1.8,1349,1.08,0.0,12.0,13.0,3.0,1.0,1.0
255,4.3,47.0,2.3,953,0.96,0.0,12.0,14.0,3.0,1.0,1.0
316,4.4,46.0,1.4,1113,0.78,0.0,12.0,15.0,3.0,1.0,1.0
301,4.1,51.0,1.8,1112,0.48,0.0,12.0,16.0,3.0,1.0,1.0
366,2.9,60.0,1.3,1193,0.16,0.0,12.0,17.0,3.0,1.0,1.0
531,1.7,64.0,1.3,1140,0.0,1.0,12.0,18.0,3.0,1.0,1.0
355,0.8,71.0,0.9,923,0.0,0.0,12.0,19.0,3.0,1.0,1.0
288,0.2,72.0,0.7,990,0.0,0.0,12.0,20.0,3.0,1.0,1.0
248,-0.4,74.0,0.6,1065,0.0,0.0,12.0,21.0,3.0,1.0,1.0
252,-1.1,78.0,0.6,865,0.0,0.0,12.0,22.0,3.0,1.0,1.0
212,-1.5,79.0,0.6,821,0.0,0.0,12.0,23.0,3.0,1.0,1.0
196,-1.7,79.0,0.5,794,0.0,0.0,12.0,0.0,3.0,1.0,0.0
250,-1.6,79.0,0.6,784,0.0,0.0,12.0,1.0,3.0,1.0,0.0
161,-1.1,79.0,0.7,736,0.0,0.0,12.0,2.0,3.0,1.0,0.0
99,-0.6,76.0,0.5,789,0.0,0.0,12.0,3.0,3.0,1.0,0.0
64,-0.3,76.0,0.9,760,0.0,0.0,12.0,4.0,3.0,1.0,0.0
76,-0.2,73.0,0.8,880,0.0,0.0,12.0,5.0,3.0,1.0,0.0
114,-0.1,71.0,0.8,895,0.0,0.0,12.0,6.0,3.0,1.0,0.0
283,-0.3,72.0,0.7,919,0.0,0.0,12.0,7.0,3.0,1.0,0.0
544,-0.4,69.0,0.5,904,0.0,1.0,12.0,8.0,3.0,1.0,0.0
298,0.3,67.0,0.7,897,0.03,0.0,12.0,9.0,3.0,1.0,0.0
248,1.4,64.0,1.0,897,0.25,0.0,12.0,10.0,3.0,1.0,0.0
278,3.1,57.0,0.8,804,0.63,0.0,12.0,11.0,3.0,1.0,0.0
301,4.5,56.0,0.8,836,0.71,0.0,12.0,12.0,3.0,1.0,0.0
320,5.4,55.0,1.2,820,0.66,0.0,12.0,13.0,3.0,1.0,0.0
326,5.9,55.0,0.6,779,0.48,0.0,12.0,14.0,3.0,1.0,0.0
386,6.5,55.0,0.9,801,0.38,0.0,12.0,15.0,3.0,1.0,0.0
416,6.0,58.0,0.7,732,0.19,0.0,12.0,16.0,3.0,1.0,0.0
477,5.4,61.0,1.3,691,0.08,0.0,12.0,17.0,3.0,1.0,0.0
671,4.9,63.0,0.6,677,0.0,1.0,12.0,18.0,3.0,1.0,0.0
481,5.2,64.0,0.7,691,0.0,0.0,12.0,19.0,3.0,1.0,0.0
323,5.9,67.0,1.3,779,0.0,0.0,12.0,20.0,3.0,1.0,0.0
309,6.1,70.0,2.2,763,0.0,0.0,12.0,21.0,3.0,1.0,0.0
314,6.1,70.0,2.7,806,0.0,0.0,12.0,22.0,3.0,1.0,0.0
249,5.8,74.0,2.5,832,0.0,0.0,12.0,23.0,3.0,1.0,0.0
282,5.8,75.0,1.9,788,0.0,0.0,12.0,0.0,3.0,1.0,1.0
337,5.7,75.0,1.7,706,0.0,0.0,12.0,1.0,3.0,1.0,1.0
312,5.6,76.0,1.6,641,0.0,0.0,12.0,2.0,3.0,1.0,1.0
230,5.4,77.0,1.6,583,0.0,0.0,12.0,3.0,3.0,1.0,1.0
120,5.3,79.0,0.9,506,0.0,0.0,12.0,4.0,3.0,1.0,1.0
59,5.0,81.0,1.2,425,0.0,0.0,12.0,5.0,3.0,1.0,1.0
63,5.1,81.0,1.3,375,0.0,0.0,12.0,6.0,3.0,1.0,1.0
99,5.1,82.0,0.7,334,0.0,0.0,12.0,7.0,3.0,1.0,1.0
188,5.1,83.0,0.9,297,0.0,0.0,12.0,8.0,3.0,1.0,1.0
239,5.2,84.0,0.7,226,0.03,0.0,12.0,9.0,3.0,1.0,1.0
235,5.4,82.0,1.2,215,0.13,0.0,12.0,10.0,3.0,1.0,1.0
282,5.7,81.0,1.1,192,0.18,0.0,12.0,11.0,3.0,1.0,1.0
325,7.0,72.0,1.9,246,0.64,0.0,12.0,12.0,3.0,1.0,1.0
423,7.7,68.0,1.0,249,0.58,0.0,12.0,13.0,3.0,1.0,1.0
405,8.6,63.0,1.6,263,0.72,0.0,12.0,14.0,3.0,1.0,1.0
443,8.6,64.0,1.5,269,0.57,0.0,12.0,15.0,3.0,1.0,1.0
473,8.2,64.0,1.0,281,0.32,0.0,12.0,16.0,3.0,1.0,1.0
453,7.7,67.0,0.9,264,0.11,0.0,12.0,17.0,3.0,1.0,1.0
340,6.6,73.0,0.4,229,0.0,0.0,12.0,18.0,3.0,1.0,1.0
260,6.0,76.0,1.1,219,0.0,0.0,12.0,19.0,3.0,1.0,1.0
258,5.9,75.0,1.5,222,0.0,0.0,12.0,20.0,3.0,1.0,1.0
279,5.6,77.0,0.9,212,0.0,0.0,12.0,21.0,3.0,1.0,1.0
282,5.3,79.0,0.6,200,0.0,0.0,12.0,22.0,3.0,1.0,1.0
237,5.5,80.0,0.6,185,0.0,0.0,12.0,23.0,3.0,1.0,1.0
266,5.6,78.0,0.6,196,0.0,0.0,12.0,0.0,3.0,1.0,0.0
251,5.6,78.0,0.5,197,0.0,0.0,12.0,1.0,3.0,1.0,0.0
196,5.4,80.0,0.9,190,0.0,0.0,12.0,2.0,3.0,1.0,0.0
149,5.2,82.0,0.8,190,0.0,0.0,12.0,3.0,3.0,1.0,0.0
79,5.2,82.0,0.7,189,0.0,0.0,12.0,4.0,3.0,1.0,0.0
44,5.1,82.0,0.6,185,0.0,0.0,12.0,5.0,3.0,1.0,0.0
12,4.9,84.0,1.3,159,0.0,0.0,12.0,6.0,3.0,1.0,0.0
3,4.7,89.0,1.1,100,0.0,0.0,12.0,7.0,3.0,1.0,0.0
4,4.6,91.0,1.7,95,0.0,0.0,12.0,8.0,3.0,1.0,0.0
3,4.6,94.0,0.9,90,0.0,0.0,12.0,9.0,3.0,1.0,0.0
4,4.8,96.0,0.6,87,0.04,0.0,12.0,10.0,3.0,1.0,0.0
9,4.6,95.0,0.8,156,0.05,0.0,12.0,11.0,3.0,1.0,0.0
4,4.1,91.0,0.8,404,0.07,0.0,12.0,12.0,3.0,1.0,0.0
7,3.7,90.0,0.7,744,0.15,0.0,12.0,13.0,3.0,1.0,0.0
28,3.3,90.0,2.5,561,0.19,0.0,12.0,14.0,3.0,1.0,0.0
38,2.9,90.0,2.0,380,0.08,0.0,12.0,15.0,3.0,1.0,0.0
54,2.3,91.0,3.3,270,0.07,0.0,12.0,16.0,3.0,1.0,0.0
104,2.2,86.0,2.6,605,0.04,0.0,12.0,17.0,3.0,1.0,0.0
128,1.9,82.0,4.3,699,0.01,0.0,12.0,18.0,3.0,1.0,0.0
132,1.1,68.0,4.4,695,0.0,0.0,12.0,19.0,3.0,1.0,0.0
116,0.6,67.0,3.3,506,0.0,0.0,12.0,20.0,3.0,1.0,0.0
145,0.4,69.0,3.5,477,0.0,0.0,12.0,21.0,3.0,1.0,0.0
110,0.2,69.0,2.7,565,0.0,0.0,12.0,22.0,3.0,1.0,0.0
128,0.0,63.0,3.2,884,0.0,0.0,12.0,23.0,3.0,1.0,0.0
160,-0.6,64.0,2.4,1010,0.0,0.0,12.0,0.0,3.0,1.0,0.0
132,-1.2,57.0,4.3,1429,0.0,0.0,12.0,1.0,3.0,1.0,0.0
115,-1.8,53.0,4.1,1825,0.0,0.0,12.0,2.0,3.0,1.0,0.0
100,-2.3,52.0,3.4,1947,0.0,0.0,12.0,3.0,3.0,1.0,0.0
72,-3.0,51.0,3.2,2000,0.0,0.0,12.0,4.0,3.0,1.0,0.0
32,-3.7,51.0,2.6,2000,0.0,0.0,12.0,5.0,3.0,1.0,0.0
59,-4.1,50.0,3.0,2000,0.0,0.0,12.0,6.0,3.0,1.0,0.0
61,-4.6,46.0,2.8,2000,0.0,0.0,12.0,7.0,3.0,1.0,0.0
94,-4.9,44.0,3.0,2000,0.0,0.0,12.0,8.0,3.0,1.0,0.0
107,-4.6,40.0,3.5,2000,0.18,0.0,12.0,9.0,3.0,1.0,0.0
133,-3.7,35.0,3.7,1937,0.57,0.0,12.0,10.0,3.0,1.0,0.0
179,-2.8,35.0,2.9,1984,0.87,0.0,12.0,11.0,3.0,1.0,0.0
221,-1.6,33.0,2.5,1874,1.18,0.0,12.0,12.0,3.0,1.0,0.0
244,-1.5,33.0,3.8,2000,1.18,0.0,12.0,13.0,3.0,1.0,0.0
274,-0.4,31.0,2.0,2000,1.1,0.0,12.0,14.0,3.0,1.0,0.0
319,0.4,28.0,2.5,2000,0.9,0.0,12.0,15.0,3.0,1.0,0.0
272,0.4,27.0,2.0,2000,0.58,0.0,12.0,16.0,3.0,1.0,0.0
260,-0.7,29.0,2.0,2000,0.21,0.0,12.0,17.0,3.0,1.0,0.0
237,-1.6,33.0,2.0,2000,0.0,0.0,12.0,18.0,3.0,1.0,0.0
184,-1.8,41.0,2.1,2000,0.0,0.0,12.0,19.0,3.0,1.0,0.0
181,-2.1,49.0,1.7,2000,0.0,0.0,12.0,20.0,3.0,1.0,0.0
185,-1.7,51.0,1.7,2000,0.0,0.0,12.0,21.0,3.0,1.0,0.0
176,-1.3,53.0,1.7,2000,0.0,0.0,12.0,22.0,3.0,1.0,0.0
169,-1.0,55.0,1.9,2000,0.0,0.0,12.0,23.0,3.0,1.0,0.0
178,-1.4,58.0,1.0,1880,0.0,0.0,12.0,0.0,3.0,1.0,1.0
127,-1.5,62.0,1.3,2000,0.0,0.0,12.0,1.0,3.0,1.0,1.0
85,-2.1,69.0,1.0,1995,0.0,0.0,12.0,2.0,3.0,1.0,1.0
72,-2.6,70.0,1.0,1992,0.0,0.0,12.0,3.0,3.0,1.0,1.0
49,-2.6,72.0,1.4,1929,0.0,0.0,12.0,4.0,3.0,1.0,1.0
65,-2.9,77.0,0.8,1833,0.0,0.0,12.0,5.0,3.0,1.0,1.0
120,-2.8,73.0,0.7,1906,0.0,0.0,12.0,6.0,3.0,1.0,1.0
296,-2.9,73.0,1.9,1911,0.0,0.0,12.0,7.0,3.0,1.0,1.0
578,-2.7,68.0,2.2,1919,0.0,1.0,12.0,8.0,3.0,1.0,1.0
293,-2.8,52.0,2.9,1895,0.16,0.0,12.0,9.0,3.0,1.0,1.0
180,-2.2,36.0,4.1,1930,0.53,0.0,12.0,10.0,3.0,1.0,1.0
250,-2.1,28.0,4.9,1887,0.87,0.0,12.0,11.0,3.0,1.0,1.0
262,-1.3,23.0,4.0,2000,1.09,0.0,12.0,12.0,3.0,1.0,1.0
